ennepetal,51.298480,7.362900
nienburg,52.646100,9.220860
meerbusch,51.261180,6.671700
altentreptow,53.694160,13.265040
sinsheim,49.252900,8.878670
garmisch-partenkirchen,47.492090,11.095760
lauda-konigshofen,49.565260,9.708160
waldshut-tiengen,47.623230,8.217170
rudolstadt,50.720430,11.340460
schwanewede,53.233330,8.600000
bargteheide,53.728560,10.266950
harsefeld,53.453990,9.502970
mindelheim,48.045780,10.492220
lauchhammer,51.488130,13.766230
kloster lehnin,52.320390,12.743200
schontal,47.977890,10.010470
rottenburg,48.476290,8.935280
limburg,48.031380,12.182210
burgsalach,49.033160,11.097660
peine,52.319280,10.235200
edewecht,53.126990,7.984060
gersthofen,48.424320,10.872730
niedereschach,48.133330,8.533330
eisleben,51.527540,11.548350
ravensburg,47.781980,9.610620
bautzen,51.180350,14.434940
marktredwitz,50.004430,12.085930
schluchtern,49.147100,9.101870
oelde,51.828900,8.147240
asslar,50.591630,8.462730
schwarzenbruck,49.357780,11.243330
regensburg,49.015130,12.101610
herbertingen,48.066670,9.433330
hettstedt,51.650300,11.511460
holzminden,51.827980,9.445500
wiefelstede,53.250000,8.116670
wadern,49.541220,6.887740
triberg,48.131750,8.233170
leinfelden-echterdingen,48.694060,9.168090
bad neustadt an der saale,50.321740,10.206730
pegnitz,49.752160,11.541870
castrop-rauxel,51.556570,7.311550
schrobenhausen,48.560670,11.260710
oberhaching,48.024550,11.597440
reutlingen,48.491440,9.204270
neresheim,48.755110,10.330410
potsdam,52.398860,13.065660
vreden,52.037920,6.828000
wiesmoor,53.416670,7.733330
neustrelitz,53.361300,13.072920
bad reichenhall,47.729470,12.878190
kaufering,48.091210,10.879130
bergisch gladbach,50.985600,7.132980
lingen,52.521430,7.318450
luckenwalde,52.090290,13.167720
wetzlar,50.561090,8.504950
rostock,54.088700,12.140490
freystadt,49.200070,11.330320
weil am rhein,47.593310,7.620820
oranienburg,52.755770,13.241970
hohenlockstedt,53.966670,9.616670
nunchritz,51.299930,13.385550
lebach,49.411220,6.909880
kaufbeuren,47.882380,10.621920
bovenden,51.588360,9.922200
rockenberg,50.430500,8.736880
kirchlengern,52.200000,8.633330
mombris,50.069210,9.163710
besigheim,48.997970,9.142680
suhl,50.609110,10.694010
nordenham,53.486100,8.480930
schwerte,51.443870,7.567500
baiersbronn,48.503180,8.376990
siegburg,50.800190,7.207690
detmold,51.938550,8.873180
halberstadt,51.895620,11.056220
herford,52.114570,8.673430
bad windsheim,49.502740,10.415390
putbus,54.355110,13.476340
hovelhof,51.816670,8.650000
balve,51.331500,7.864240
weissenhorn,48.305010,10.160470
wernigerode,51.836520,10.782160
eichstatt,48.637510,12.106940
bad bramstedt,53.918300,9.884240
burgwedel,53.650910,9.906520
bernkastel-kues,49.916020,7.076640
isselburg,51.832320,6.464280
bad salzungen,50.813420,10.236100
garbsen,52.413710,9.589900
murnau am staffelsee,47.680850,11.201250
porta westfalica,52.229610,8.916120
ladenburg,49.473070,8.608960
remscheid,51.179830,7.192500
sindelfingen,48.700000,9.016670
cottbus,51.757690,14.328880
stassfurt,51.851860,11.585080
gross-umstadt,49.868990,8.932100
oberstdorf,47.407240,10.279390
michelstadt,49.675690,9.003730
birkenwerder,52.683330,13.283330
dettelbach,49.802950,10.165190
darmstadt,49.871670,8.650270
montabaur,50.435880,7.823200
lindenberg im allgau,47.602840,9.885490
schriesheim,49.473720,8.663600
neumarkt in der oberpfalz,49.280280,11.462780
uberlingen,47.769770,9.171360
mockmuhl,49.324900,9.358370
goslar,51.904250,10.427660
bruchsal,49.124260,8.598040
betzdorf,50.790940,7.871890
waldmunchen,49.378040,12.709050
ratekau,53.950000,10.733330
salzgitter,52.157050,10.415400
konigsbach-stein,48.965850,8.605730
pottum,50.600000,8.000000
