79484
Matches	Search_type	jot_city	geo_name_city	lat	lon	dist_from_first	geonameid
(1)	EQ:	oer-erkenschwick	oer-erkenschwick	51.641980	7.264510	0.000000km	2857904
(0)	No match: waldachtal
(1)	EQ:	pritzwalk	pritzwalk	53.149450	12.174050	0.000000km	2851962
(1)	EQ:	zeven	zeven	53.296570	9.276850	0.000000km	2804642
(1)	EQ:	puchheim	puchheim	48.150000	11.350000	0.000000km	2851782
(2)	EQ:	solms	solms	50.768790	9.593430	0.000000km	2831497
(2)	EQ:	solms	solms	50.536200	8.407040	87.800073km	9973269
(1)	EQ:	escheburg	escheburg	53.466670	10.316670	0.000000km	2929123
(1)	IN:	arolsen	bad arolsen	51.379820	9.014450	0.000000km	2955421
(0)	No match: bad munder
(0)	No match: hohr-grenzhausen
(1)	EQ:	lauenburg	lauenburg	53.371990	10.556540	0.000000km	2880181
(1)	EQ:	rennerod	rennerod	50.608200	8.066970	0.000000km	2848187
(6)	EQ:	hornberg	hornberg	49.207930	9.995930	0.000000km	2898872
(6)	EQ:	hornberg	hornberg	49.200000	9.533330	33.722320km	2898873
(6)	EQ:	hornberg	hornberg	48.965890	9.671620	35.856978km	2898874
(6)	EQ:	hornberg	hornberg	48.620980	8.573340	123.013907km	2898875
(6)	EQ:	hornberg	hornberg	48.210680	8.232750	170.687846km	2898876
(6)	EQ:	hornberg	hornberg	47.658320	7.951150	229.301570km	2898877
(1)	EQ:	weitnau	weitnau	47.641710	10.127320	0.000000km	2811614
(1)	EQ:	rellingen	rellingen	53.650000	9.816670	0.000000km	2848340
(1)	EQ:	grasbrunn	grasbrunn	48.079050	11.743610	0.000000km	2918037
(1)	EQ:	grobenzell	grobenzell	48.200000	11.366670	0.000000km	2917221
(1)	EQ:	prichsenstadt	prichsenstadt	49.819330	10.347730	0.000000km	2852129
(2)	EQ:	allershausen	allershausen	51.650000	9.650000	0.000000km	2958375
(2)	EQ:	allershausen	allershausen	48.433330	11.600000	384.053857km	2958376
(0)	No match: stemwede
(1)	EQ:	kropp	kropp	54.416670	9.516670	0.000000km	2883591
(1)	EQ:	enger	enger	52.140630	8.557720	0.000000km	2930182
(4)	EQ:	reichertshofen	reichertshofen	49.228530	11.421060	0.000000km	2849015
(4)	EQ:	reichertshofen	reichertshofen	48.908850	9.947560	113.385706km	2849016
(4)	EQ:	reichertshofen	reichertshofen	48.657750	11.466120	63.561430km	2849017
(4)	EQ:	reichertshofen	reichertshofen	48.198710	10.595320	129.641598km	2849018
(5)	EQ:	sulz	sulz	50.918190	6.921560	0.000000km	2824860
(5)	EQ:	sulz	sulz	49.131270	9.717970	282.202558km	2824861
(5)	EQ:	sulz	sulz	48.642500	10.921670	383.391206km	2824862
(5)	EQ:	sulz	sulz	48.309260	7.861800	298.012138km	2824863
(5)	EQ:	sulz	sulz	47.800430	11.057670	458.667597km	2824864
(1)	EQ:	wessling	wessling	48.074520	11.248200	0.000000km	2810587
(1)	EQ:	renchen	renchen	48.588500	8.013210	0.000000km	2848251
(4)	EQ:	weissenbrunn	weissenbrunn	50.200000	11.350000	0.000000km	2811918
(4)	EQ:	weissenbrunn	weissenbrunn	50.077740	10.693290	48.877320km	2811919
(4)	EQ:	weissenbrunn	weissenbrunn	49.587260	12.055280	84.928682km	2811920
(4)	EQ:	weissenbrunn	weissenbrunn	49.428450	11.360550	85.819377km	2811921
(1)	EQ:	bad soden	bad soden	50.288570	9.364040	0.000000km	11611307
(1)	EQ:	seehausen am staffelsee	seehausen am staffelsee	47.689280	11.184980	0.000000km	2833795
(2)	EQ:	altenberge	altenberge	52.819220	7.140140	0.000000km	2957828
(2)	EQ:	altenberge	altenberge	52.050000	7.466670	88.429104km	2957829
(4)	EQ:	burgau	burgau	50.553580	6.235430	0.000000km	2941484
(4)	EQ:	burgau	burgau	48.431590	10.409890	383.517147km	2941485
(4)	EQ:	burgau	burgau	48.126900	9.537280	361.058055km	2941486
(4)	EQ:	burgau	burgau	50.896710	11.592060	380.076139km	2942035
(1)	EQ:	niederviehbach	niederviehbach	48.616670	12.383330	0.000000km	2862785
(1)	EQ:	rommerskirchen	rommerskirchen	51.033330	6.683330	0.000000km	2845273
(24)	EQ:	tiefenbach	tiefenbach	48.357110	8.281490	0.000000km	2822428
(24)	EQ:	tiefenbach	tiefenbach	50.533330	8.333330	242.064740km	2822429
(24)	EQ:	tiefenbach	tiefenbach	50.291290	11.395090	312.207238km	2822430
(24)	EQ:	tiefenbach	tiefenbach	50.019290	12.047220	330.882371km	2822431
(24)	EQ:	tiefenbach	tiefenbach	49.937610	7.543890	183.821692km	2822432
(24)	EQ:	tiefenbach	tiefenbach	49.604070	7.611110	147.098409km	2822433
(24)	EQ:	tiefenbach	tiefenbach	49.433330	12.583330	337.314796km	2822434
(24)	EQ:	tiefenbach	tiefenbach	49.298540	9.202840	124.645268km	2822435
(24)	EQ:	tiefenbach	tiefenbach	49.185250	12.323370	311.004452km	2822436
(24)	EQ:	tiefenbach	tiefenbach	49.162480	10.041290	157.352476km	2822437
(24)	EQ:	tiefenbach	tiefenbach	49.176570	8.797160	98.697861km	2822438
(24)	EQ:	tiefenbach	tiefenbach	49.128090	11.178850	229.677085km	2822439
(24)	EQ:	tiefenbach	tiefenbach	49.081390	10.919160	210.119347km	2822440
(24)	EQ:	tiefenbach	tiefenbach	48.796030	12.093090	285.429724km	2822441
(24)	EQ:	tiefenbach	tiefenbach	48.624210	13.400250	379.445081km	2822442
(24)	EQ:	tiefenbach	tiefenbach	48.500000	12.100000	283.006376km	2822443
(24)	EQ:	tiefenbach	tiefenbach	48.360580	10.099700	134.738327km	2822444
(24)	EQ:	tiefenbach	tiefenbach	48.250850	12.090280	282.776292km	2822445
(24)	EQ:	tiefenbach	tiefenbach	48.252060	10.122010	137.034437km	2822446
(24)	EQ:	tiefenbach	tiefenbach	48.083330	9.650000	106.147478km	2822447
(24)	EQ:	tiefenbach	tiefenbach	47.761530	11.831590	272.755977km	2822448
(24)	EQ:	tiefenbach	tiefenbach	47.737590	12.120410	294.356059km	2822449
(24)	EQ:	tiefenbach	tiefenbach	47.716670	10.350000	169.889635km	2822450
(24)	EQ:	tiefenbach	tiefenbach	47.509330	10.320360	179.142792km	2822451
(7)	EQ:	ebersberg	ebersberg	50.486320	11.890630	0.000000km	2933939
(7)	EQ:	ebersberg	ebersberg	50.363930	12.010780	16.070095km	2933940
(7)	EQ:	ebersberg	ebersberg	49.615560	8.994170	228.919711km	2933941
(7)	EQ:	ebersberg	ebersberg	49.020000	9.643870	229.788530km	2933942
(7)	EQ:	ebersberg	ebersberg	48.938180	9.526410	242.307082km	2933943
(7)	EQ:	ebersberg	ebersberg	48.923020	9.674840	236.155558km	2933944
(7)	EQ:	ebersberg	ebersberg	48.077100	11.970630	268.004978km	2933945
(2)	EQ:	weilerbach	weilerbach	49.483330	7.633330	0.000000km	2812568
(2)	EQ:	weilerbach	weilerbach	49.836260	6.384430	98.343085km	3207546
(1)	IN:	immenstaad	immenstaad am bodensee	47.666670	9.366670	0.000000km	2896263
(1)	EQ:	twistringen	twistringen	52.799260	8.641630	0.000000km	2820643
(1)	EQ:	oberammergau	oberammergau	47.598120	11.066920	0.000000km	2861422
(1)	EQ:	poing	poing	48.170040	11.818630	0.000000km	2852939
(1)	EQ:	schwanau	schwanau	48.366690	7.762440	0.000000km	7117230
(1)	EQ:	vechelde	vechelde	52.260380	10.364910	0.000000km	2817813
(5)	EQ:	neuenhagen	neuenhagen	52.184690	8.780070	0.000000km	2865712
(5)	EQ:	neuenhagen	neuenhagen	53.957430	11.021150	247.934690km	2865713
(5)	EQ:	neuenhagen	neuenhagen	53.746440	13.110660	338.842774km	2865714
(5)	EQ:	neuenhagen	neuenhagen	52.836580	14.052970	365.183360km	2865715
(5)	EQ:	neuenhagen	neuenhagen	52.529850	13.689140	336.585914km	2865716
(1)	EQ:	mertingen	mertingen	48.656950	10.805570	0.000000km	2871716
(1)	EQ:	henstedt-ulzburg	henstedt-ulzburg	53.805000	9.974520	0.000000km	3209083
(1)	EQ:	geisenheim	geisenheim	49.984700	7.968350	0.000000km	2921707
(6)	EQ:	elsdorf	elsdorf	54.257980	9.529160	0.000000km	2930775
(6)	EQ:	elsdorf	elsdorf	53.241200	9.350560	113.779500km	2930776
(6)	EQ:	elsdorf	elsdorf	51.781970	11.978840	320.812331km	2930777
(6)	EQ:	elsdorf	elsdorf	50.937390	6.568280	420.374674km	2930778
(6)	EQ:	elsdorf	elsdorf	50.872400	7.080690	411.640133km	2930779
(6)	EQ:	elsdorf	elsdorf	50.966670	12.716670	425.056769km	2930780
(4)	EQ:	waldkirch	waldkirch	49.724200	12.384510	0.000000km	2814881
(4)	EQ:	waldkirch	waldkirch	48.477250	10.481820	196.293142km	2814882
(4)	EQ:	waldkirch	waldkirch	48.095850	7.963710	371.136533km	2814883
(4)	EQ:	waldkirch	waldkirch	47.659580	8.170780	385.844994km	2814884
(1)	EQ:	aitrach	aitrach	47.933330	10.083330	0.000000km	2958798
(1)	EQ:	bad krozingen	bad krozingen	47.916670	7.700000	0.000000km	2953414
(1)	EQ:	steinheim am albuch	steinheim am albuch	48.690900	10.063820	0.000000km	2827989
(1)	EQ:	farchant	farchant	47.530360	11.111510	0.000000km	2927828
(1)	EQ:	pliezhausen	pliezhausen	48.559340	9.207490	0.000000km	2853192
(1)	EQ:	treuchtlingen	treuchtlingen	48.954730	10.908330	0.000000km	2821254
(0)	No match: hunxe
(1)	EQ:	bohmte	bohmte	52.366670	8.316670	0.000000km	2946923
(1)	EQ:	mittenwald	mittenwald	47.442200	11.261870	0.000000km	2870482
(2)	EQ:	bendorf	bendorf	54.083330	9.383330	0.000000km	2951110
(2)	EQ:	bendorf	bendorf	50.422890	7.579240	425.492479km	2951111
(1)	EQ:	renningen	renningen	48.769740	8.938710	0.000000km	2848175
(3)	EQ:	tettau	tettau	51.433330	13.733330	0.000000km	2823393
(3)	EQ:	tettau	tettau	50.886230	12.495820	105.824242km	2823394
(3)	EQ:	tettau	tettau	50.469790	11.258880	204.249658km	2823395
(1)	EQ:	ubstadt-weiher	ubstadt-weiher	49.162960	8.631650	0.000000km	3272450
(0)	No match: konigstein im taunus
(1)	EQ:	wachtendonk	wachtendonk	51.409160	6.338940	0.000000km	2815651
(3)	EQ:	rottendorf	rottendorf	49.792300	10.025930	0.000000km	2843724
(3)	EQ:	rottendorf	rottendorf	49.459670	12.349740	171.916204km	2843725
(3)	EQ:	rottendorf	rottendorf	49.455540	12.060570	151.700774km	2843726
(1)	EQ:	ebern	ebern	50.095450	10.798310	0.000000km	2933984
(1)	EQ:	bad liebenzell	bad liebenzell	48.774270	8.729710	0.000000km	2953407
(0)	No match: horstel
(1)	EQ:	trebur	trebur	49.926390	8.407320	0.000000km	2821416
(1)	EQ:	stadtkyll	stadtkyll	50.350000	6.533330	0.000000km	2829762
(1)	EQ:	ilsenburg	ilsenburg	51.866950	10.678170	0.000000km	2896483
(1)	EQ:	valley	valley	47.893100	11.779150	0.000000km	2817904
(1)	EQ:	vaterstetten	vaterstetten	48.105370	11.768250	0.000000km	2817818
(1)	EQ:	gutenzell-hurbel	gutenzell-hurbel	48.116670	9.983330	0.000000km	3206180
(1)	EQ:	dettenheim	dettenheim	48.986470	10.946500	0.000000km	2937918
(1)	EQ:	traunreut	traunreut	47.962690	12.592310	0.000000km	2821517
(1)	EQ:	hermannsburg	hermannsburg	52.832540	10.089570	0.000000km	2906015
(1)	EQ:	berching	berching	49.106950	11.441380	0.000000km	2950882
(1)	EQ:	gengenbach	gengenbach	48.404760	8.014330	0.000000km	2921355
(1)	EQ:	rietheim-weilheim	rietheim-weilheim	48.016670	8.766670	0.000000km	3206259
(1)	EQ:	ismaning	ismaning	48.233330	11.683330	0.000000km	2895643
(1)	EQ:	sinzig	sinzig	50.543840	7.246390	0.000000km	2831852
(1)	EQ:	prien am chiemsee	prien am chiemsee	47.856020	12.346230	0.000000km	2852101
(1)	EQ:	queidersbach	queidersbach	49.366670	7.633330	0.000000km	2851459
(1)	EQ:	bexbach	bexbach	49.346150	7.255270	0.000000km	2949470
(1)	IN:	immenstadt	immenstadt im allgau	47.559960	10.213940	0.000000km	2896261
(1)	EQ:	wildeshausen	wildeshausen	52.894460	8.433750	0.000000km	2808893
(0)	No match: bodenwohr
(0)	No match: loningen
(2)	EQ:	marsberg	marsberg	51.461710	8.849490	0.000000km	2873211
(2)	EQ:	marsberg	marsberg	48.393200	12.258790	419.915782km	2873212
(1)	EQ:	feucht	feucht	49.375970	11.214330	0.000000km	2927054
(1)	EQ:	sussen	sussen	48.679340	9.755340	0.000000km	2824545
(88)	EQ:	berg	berg	48.795870	9.209500	0.000000km	2950699
(88)	EQ:	berg	berg	48.654600	12.841610	267.662640km	2950700
(88)	EQ:	berg	berg	53.094850	13.618670	569.619645km	2950701
(88)	EQ:	berg	berg	51.948120	7.208150	378.410019km	2950703
(88)	EQ:	berg	berg	51.818920	6.358730	392.762782km	2950704
(88)	EQ:	berg	berg	51.756920	6.643710	376.688105km	2950705
(88)	EQ:	berg	berg	51.543550	14.712440	497.741789km	2950706
(88)	EQ:	berg	berg	51.294100	6.249670	349.457437km	2950707
(88)	EQ:	berg	berg	51.238870	6.235720	345.284466km	2950708
(88)	EQ:	berg	berg	51.186590	7.323510	298.307497km	2950710
(88)	EQ:	berg	berg	51.155900	6.280010	336.194553km	2950711
(88)	EQ:	berg	berg	51.002390	7.340950	279.719575km	2950714
(88)	EQ:	berg	berg	50.933330	7.683330	261.827344km	2950715
(88)	EQ:	berg	berg	50.877900	6.443480	305.276759km	2950716
(88)	EQ:	berg	berg	50.760230	7.368060	255.571584km	2950717
(88)	EQ:	berg	berg	50.679930	6.520190	285.432595km	2950718
(88)	EQ:	berg	berg	50.660790	7.527500	240.257520km	2950719
(88)	EQ:	berg	berg	50.633680	6.591270	278.240259km	2950720
(88)	EQ:	berg	berg	50.555230	6.948860	254.757684km	2950721
(88)	EQ:	berg	berg	50.374730	11.778500	255.598488km	2950722
(88)	EQ:	berg	berg	50.254280	7.811370	191.189334km	2950723
(88)	EQ:	berg	berg	50.163070	6.207200	265.404561km	2950724
(88)	EQ:	berg	berg	49.814170	12.141610	241.418682km	2950725
(88)	EQ:	berg	berg	49.534840	6.386800	221.638155km	2950726
(88)	EQ:	berg	berg	49.374070	12.490070	248.090910km	2950727
(88)	EQ:	berg	berg	49.121160	12.853020	269.238216km	2950729
(88)	EQ:	berg	berg	49.123490	9.498700	42.142293km	2950730
(88)	EQ:	berg	berg	48.984030	8.202320	76.765582km	2950731
(88)	EQ:	berg	berg	48.891760	10.268000	78.421945km	2950732
(88)	EQ:	berg	berg	48.870360	12.936320	273.705964km	2950733
(88)	EQ:	berg	berg	48.875430	9.998670	58.606152km	2950734
(88)	EQ:	berg	berg	48.799820	10.934560	126.733836km	2950735
(88)	EQ:	berg	berg	48.732780	10.775010	115.302261km	2950736
(88)	EQ:	berg	berg	48.629000	12.638380	252.998262km	2950737
(88)	EQ:	berg	berg	48.609670	12.928210	274.474555km	2950738
(88)	EQ:	berg	berg	48.594000	11.722040	186.315739km	2950739
(88)	EQ:	berg	berg	48.506130	8.358260	70.511980km	2950740
(88)	EQ:	berg	berg	48.476970	13.260510	300.633176km	2950741
(88)	EQ:	berg	berg	48.415270	13.269900	302.384315km	2950742
(88)	EQ:	berg	berg	48.413350	11.621560	182.893904km	2950743
(88)	EQ:	berg	berg	48.405850	13.292790	304.230427km	2950744
(88)	EQ:	berg	berg	48.369730	10.152500	84.179256km	2950745
(88)	EQ:	berg	berg	48.279110	12.792850	270.758879km	2950746
(88)	EQ:	berg	berg	48.272580	12.690110	263.527118km	2950747
(88)	EQ:	berg	berg	48.262370	9.735700	70.921924km	2950748
(88)	EQ:	berg	berg	48.241450	12.958200	283.679930km	2950749
(88)	EQ:	berg	berg	48.252460	11.906180	208.144329km	2950750
(88)	EQ:	berg	berg	48.181080	12.435060	248.012717km	2950751
(88)	EQ:	berg	berg	48.178680	12.175170	229.696126km	2950752
(88)	EQ:	berg	berg	48.112510	12.125750	228.684203km	2950753
(88)	EQ:	berg	berg	48.105780	12.154470	230.949549km	2950754
(88)	EQ:	berg	berg	48.098200	12.019730	221.883080km	2950755
(88)	EQ:	berg	berg	48.076570	12.521740	257.782249km	2950756
(88)	EQ:	berg	berg	48.082550	12.340210	244.822740km	2950757
(88)	EQ:	berg	berg	48.086040	10.638070	131.912537km	2950758
(88)	EQ:	berg	berg	48.056400	12.255080	239.908889km	2950759
(88)	EQ:	berg	berg	48.033330	9.816670	95.968126km	2950760
(88)	EQ:	berg	berg	48.010460	12.497690	258.628946km	2950762
(88)	EQ:	berg	berg	48.000490	12.755040	277.010072km	2950763
(88)	EQ:	berg	berg	48.006260	12.144530	234.371515km	2950764
(88)	EQ:	berg	berg	47.999740	9.999760	106.119554km	2950765
(88)	EQ:	berg	berg	47.961540	12.862670	286.044169km	2950766
(88)	EQ:	berg	berg	47.967370	11.354460	183.651596km	2950767
(88)	EQ:	berg	berg	47.944610	12.035260	229.745396km	2950768
(88)	EQ:	berg	berg	47.938080	12.210790	241.950235km	2950769
(88)	EQ:	berg	berg	47.907540	11.595170	202.525384km	2950770
(88)	EQ:	berg	berg	47.876650	10.307560	130.669203km	2950771
(88)	EQ:	berg	berg	47.862000	10.936450	164.859133km	2950773
(88)	EQ:	berg	berg	47.860740	10.397390	136.272311km	2950774
(88)	EQ:	berg	berg	47.825890	11.498140	201.114607km	2950775
(88)	EQ:	berg	berg	47.828830	9.777650	115.493363km	2950776
(88)	EQ:	berg	berg	47.816670	9.600000	112.670563km	2950777
(88)	EQ:	berg	berg	47.789000	11.956170	232.516775km	2950778
(88)	EQ:	berg	berg	47.787110	11.720580	217.472798km	2950779
(88)	EQ:	berg	berg	47.787110	11.140920	181.985887km	2950780
(88)	EQ:	berg	berg	47.767250	11.769120	221.728051km	2950781
(88)	EQ:	berg	berg	47.766670	9.766670	121.683746km	2950782
(88)	EQ:	berg	berg	47.697920	12.273960	258.242811km	2950783
(88)	EQ:	berg	berg	47.690230	11.803320	228.519407km	2950784
(88)	EQ:	berg	berg	47.683330	9.816670	131.672257km	2950785
(88)	EQ:	berg	berg	47.682400	9.465820	125.267395km	2950786
(88)	EQ:	berg	berg	47.633330	9.916670	139.540799km	2950787
(88)	EQ:	berg	berg	47.608550	9.605040	135.256902km	2950788
(88)	EQ:	berg	berg	47.606650	11.419710	210.884715km	2950789
(88)	EQ:	berg	berg	47.588390	10.558980	167.604434km	2950790
(88)	EQ:	berg	berg	47.547030	9.994320	150.631036km	2950791
(88)	EQ:	berg	berg	47.463650	10.264890	167.672063km	2950792
(88)	EQ:	berg	berg	47.601880	10.130530	149.376797km	2950828
(1)	EQ:	tittling	tittling	48.726190	13.382210	0.000000km	2822076
(1)	EQ:	werlte	werlte	52.850000	7.683330	0.000000km	2810860
(8)	EQ:	friedrichsdorf	friedrichsdorf	53.984910	11.562490	0.000000km	2924619
(8)	EQ:	friedrichsdorf	friedrichsdorf	53.395890	9.028070	179.791788km	2924620
(8)	EQ:	friedrichsdorf	friedrichsdorf	51.938400	8.479520	307.816356km	2924621
(8)	EQ:	friedrichsdorf	friedrichsdorf	51.745920	12.093820	251.717364km	2924622
(8)	EQ:	friedrichsdorf	friedrichsdorf	51.489510	9.329450	315.971000km	2924623
(8)	EQ:	friedrichsdorf	friedrichsdorf	51.024270	10.913030	332.385260km	2924624
(8)	EQ:	friedrichsdorf	friedrichsdorf	50.249620	8.642810	461.140537km	2924625
(8)	EQ:	friedrichsdorf	friedrichsdorf	49.525790	9.063200	525.206040km	2924626
(1)	EQ:	bissingen	bissingen	48.716940	10.617660	0.000000km	2948204
(1)	EQ:	peissenberg	peissenberg	47.804660	11.069900	0.000000km	2855029
(1)	EQ:	erdweg	erdweg	48.331800	11.303390	0.000000km	2929692
(1)	EQ:	markgroningen	markgroningen	48.904930	9.080590	0.000000km	2873369
(1)	EQ:	burglengenfeld	burglengenfeld	49.203790	12.044520	0.000000km	2941190
(1)	EQ:	spaichingen	spaichingen	48.074770	8.735080	0.000000km	2830851
(1)	EQ:	velen	velen	51.894470	6.988070	0.000000km	2817704
(3)	IN:	grossefehn	westgrossefehn	53.382980	7.527860	0.000000km	2810142
(3)	IN:	grossefehn	ostgrossefehn	53.401900	7.602080	5.367869km	2856303
(3)	IN:	grossefehn	mittegrossefehn	53.391650	7.566020	2.716143km	2870911
(1)	EQ:	overath	overath	50.932750	7.283890	0.000000km	2855859
(1)	EQ:	zeuthen	zeuthen	52.348030	13.621740	0.000000km	2804646
(2)	EQ:	gerstetten	gerstetten	48.622540	10.019840	0.000000km	2920896
(2)	EQ:	gerstetten	gerstetten	48.622590	11.290500	93.675891km	2920897
(3)	EQ:	eisenberg	eisenberg	50.968600	11.902070	0.000000km	2931521
(3)	EQ:	eisenberg	eisenberg	49.558590	8.071990	314.871590km	2931522
(3)	EQ:	eisenberg	eisenberg	47.613650	10.607230	384.810441km	2931550
(1)	EQ:	weener	weener	53.163320	7.350520	0.000000km	2813433
(0)	No match: korntal-munchingen
(0)	No match: steinheim an der murr
(1)	EQ:	herzogenaurach	herzogenaurach	49.567980	10.885650	0.000000km	2905457
(1)	EQ:	adorf/vogtl	adorf/vogtl	50.320480	12.256020	0.000000km	8533755
(2)	EQ:	alfeld	alfeld	51.983820	9.819890	0.000000km	2958533
(2)	EQ:	alfeld	alfeld	49.433330	11.550000	308.900792km	2958534
(1)	EQ:	bad essen	bad essen	52.316670	8.333330	0.000000km	2953464
(1)	EQ:	birkenau	birkenau	49.562500	8.706940	0.000000km	2948652
(0)	No match: ubach-palenberg
(1)	EQ:	peiting	peiting	47.795490	10.929510	0.000000km	2855025
(0)	No match: muncheberg
(1)	EQ:	arnstadt	arnstadt	50.840480	10.951980	0.000000km	2955439
(1)	EQ:	jever	jever	53.573680	7.898060	0.000000km	2894897
(1)	EQ:	neckartenzlingen	neckartenzlingen	48.589810	9.234780	0.000000km	2866755
(1)	EQ:	kirkel	kirkel	49.283330	7.233330	0.000000km	2890322
(1)	EQ:	affing	affing	48.466670	10.983330	0.000000km	2959343
(1)	EQ:	tecklenburg	tecklenburg	52.219570	7.813570	0.000000km	2823728
(2)	EQ:	senden	senden	51.856450	7.483270	0.000000km	2833079
(2)	EQ:	senden	senden	48.324410	10.044420	433.450668km	2833080
(1)	EQ:	drensteinfurt	drensteinfurt	51.795350	7.738150	0.000000km	2935042
(2)	EQ:	ottersberg	ottersberg	53.109900	9.144080	0.000000km	2856014
(2)	EQ:	ottersberg	ottersberg	48.181880	11.808240	579.575717km	2856015
(1)	EQ:	landstuhl	landstuhl	49.413060	7.570210	0.000000km	2881477
(1)	EQ:	heideck	heideck	49.133650	11.127260	0.000000km	2907983
(1)	EQ:	buckeburg	buckeburg	52.260650	9.049390	0.000000km	2942159
(1)	EQ:	nersingen	nersingen	48.428290	10.123560	0.000000km	2866473
(1)	EQ:	ottendorf-okrilla	ottendorf-okrilla	51.183330	13.833330	0.000000km	2856107
(0)	No match: bruchkobel
(1)	EQ:	burgkunstadt	burgkunstadt	50.140930	11.252050	0.000000km	2941207
(0)	No match: muhlheim am main
(2)	EQ:	malsch	malsch	49.247220	8.682780	0.000000km	2874047
(2)	EQ:	malsch	malsch	48.883330	8.333330	47.851892km	2874048
(0)	No match: lubben
(1)	EQ:	burgebrach	burgebrach	49.828320	10.743380	0.000000km	2941403
(1)	EQ:	ebersbach an der fils	ebersbach an der fils	48.716000	9.523600	0.000000km	2933959
(3)	EQ:	westerburg	westerburg	53.026190	8.231180	0.000000km	2810411
(3)	EQ:	westerburg	westerburg	52.016340	10.866900	211.249836km	2810412
(3)	EQ:	westerburg	westerburg	50.559380	7.974820	275.034417km	2810413
(0)	No match: bad wunnenberg
(1)	EQ:	vilseck	vilseck	49.614800	11.802610	0.000000km	2817207
(1)	EQ:	meerane	meerane	50.846880	12.464730	0.000000km	2872519
(1)	EQ:	hammelburg	hammelburg	50.116330	9.891430	0.000000km	2911214
(0)	No match: karlstadt am main
(0)	No match: winsen an der aller
(1)	EQ:	stuhlingen	stuhlingen	47.745800	8.448130	0.000000km	2825429
(1)	EQ:	bad sackingen	bad sackingen	47.553710	7.946120	0.000000km	2953363
(1)	EQ:	neuendettelsau	neuendettelsau	49.283330	10.783330	0.000000km	2865798
(1)	EQ:	uhingen	uhingen	48.704750	9.585700	0.000000km	2820407
(0)	No match: budingen
(1)	EQ:	selb	selb	50.170580	12.130540	0.000000km	2833296
(1)	EQ:	unterhaching	unterhaching	48.065980	11.615640	0.000000km	2819465
(2)	EQ:	kolkwitz	kolkwitz	51.750000	14.250000	0.000000km	2886382
(2)	EQ:	kolkwitz	kolkwitz	50.722610	11.416340	228.516488km	2886383
(1)	EQ:	achern	achern	48.631150	8.076070	0.000000km	2959686
(1)	EQ:	rehburg-loccum	rehburg-loccum	52.469520	9.199570	0.000000km	2849371
(0)	No match: georgsmarienhutte
(1)	EQ:	garching an der alz	garching an der alz	48.134510	12.581520	0.000000km	2922583
(1)	EQ:	dohna	dohna	50.956210	13.858390	0.000000km	2936470
(1)	EQ:	emmendingen	emmendingen	48.120960	7.853590	0.000000km	2930523
(1)	EQ:	wangen im allgau	wangen im allgau	47.689500	9.832470	0.000000km	2814270
(1)	EQ:	heusenstamm	heusenstamm	50.055530	8.800760	0.000000km	2904992
